cache_hit,cache_key,cache_version,caption,caption_len,caption_model,clip_score,dataset_index,generic_flag,image_id,image_path,max_new_tokens,order,prompt_id,prompt_name,prompt_text,reference_captions,seed,siglip_score,split,temperature,top_p,zerocap_best_idx,zerocap_candidates,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
False,27903f48a88b10b73916fa1988a819120ebf3232,clip_siglip_generalization_v1,"A surfer in a blue wetsuit rides a wave with dynamic energy, carving through the water as a spray of droplets arcs dramatically behind them.",25,Qwen/Qwen3-VL-8B-Instruct,0.3032563030719757,13637,False,13637,results/generalization_100_seed1/samples/images/068_13637.jpg,64,68,baseline,Baseline,Write a caption for this image.,"[""Person with a blue and black suit is surfing."", ""A surfer is being splashed by an ocean wave."", ""A man in a blue wetsuit surfs."", ""A surfer in blue rides a wave."", ""A surfer makes a big splash.""]",1,0.1682062000036239,test,0.0,,,,0.3032563030719757,0.1682062000036239,0.0,0.0,False,False
False,e73e845c3910b9022f735d0a2587f6854f8ac150,clip_siglip_generalization_v1,"A surfer in a blue wetsuit crouches low on a white surfboard, skillfully riding a breaking wave as a spray of water arcs dramatically behind them, capturing the dynamic motion of the ocean under bright sunlight.",36,Qwen/Qwen3-VL-8B-Instruct,0.3031285405158996,13637,False,13637,results/generalization_100_seed1/samples/images/068_13637.jpg,64,68,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Person with a blue and black suit is surfing."", ""A surfer is being splashed by an ocean wave."", ""A man in a blue wetsuit surfs."", ""A surfer in blue rides a wave."", ""A surfer makes a big splash.""]",1,0.1451035887002945,test,0.0,,,,0.3032563030719757,0.1682062000036239,-0.00012776255607610532,-0.023102611303329412,False,False
False,a51446a66e8ce2dd7021e6e35c4c0b8583828f83,clip_siglip_generalization_v1,"Two workers in orange safety gear operate a yellow chipper, processing tree branches into mulch for a dump truck, with a suburban neighborhood in the background.",26,Qwen/Qwen3-VL-8B-Instruct,0.3429748117923736,27445,False,27445,results/generalization_100_seed1/samples/images/069_27445.jpg,64,69,baseline,Baseline,Write a caption for this image.,"[""Two workers are wearing orange shirts and orange hard hats one of them feeds a tree into a wood-chipper machine while the other fumbles with his headgear."", ""Two construction workers, one of which is putting a tree into a big machine."", ""Two workers are feeding cut branches into a mulching machine."", ""Walking and talking and turning trees to mulch."", ""Two workers cutting down trees.""]",1,0.1933584064245224,test,0.0,,,,0.3429748117923736,0.1933584064245224,0.0,0.0,False,False
False,bf3d9db6fb89ee0e0a3479acfec869bb7b78ee67,clip_siglip_generalization_v1,"Two workers in orange safety vests and hard hats are operating a yellow HOMMEL wood chipper, actively processing green tree branches into mulch. One worker stands near the chipper’s intake, guiding the branches, while the other is positioned at the rear, managing the output chute. The chipper is attached to",50,Qwen/Qwen3-VL-8B-Instruct,0.3305509984493255,27445,False,27445,results/generalization_100_seed1/samples/images/069_27445.jpg,64,69,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Two workers are wearing orange shirts and orange hard hats one of them feeds a tree into a wood-chipper machine while the other fumbles with his headgear."", ""Two construction workers, one of which is putting a tree into a big machine."", ""Two workers are feeding cut branches into a mulching machine."", ""Walking and talking and turning trees to mulch."", ""Two workers cutting down trees.""]",1,0.1933595687150955,test,0.0,,,,0.3429748117923736,0.1933584064245224,-0.012423813343048096,1.1622905730923616e-06,False,True
False,7336689608f9d4e8a5309cc7d276f5fe3033086c,clip_siglip_generalization_v1,"A group of men engaged in conversation at a formal dinner table, with wine glasses and bottles on the table, suggesting a business or celebratory gathering.",26,Qwen/Qwen3-VL-8B-Instruct,0.3024714887142181,30024,False,30024,results/generalization_100_seed1/samples/images/070_30024.jpg,64,70,baseline,Baseline,Write a caption for this image.,"[""Several men are sitting around a dinner table having separate conversations."", ""A group of men are sitting at a table talking."", ""A man with gray hair is sitting at a table."", ""Four men are at a dining table."", ""Four men sitting at a table.""]",1,0.1842153370380401,test,0.0,,,,0.3024714887142181,0.1842153370380401,0.0,0.0,False,False
False,2f2e967341a7d8ebb1d2e94c620843a5c636c07b,clip_siglip_generalization_v1,"At a dimly lit indoor gathering, three men are seated around a table covered with a white cloth, engaged in conversation. The man in the foreground, with gray hair and wearing a patterned jacket over a collared shirt with a lanyard, is gesturing with his right hand while looking toward his right.",52,Qwen/Qwen3-VL-8B-Instruct,0.2788657248020172,30024,False,30024,results/generalization_100_seed1/samples/images/070_30024.jpg,64,70,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Several men are sitting around a dinner table having separate conversations."", ""A group of men are sitting at a table talking."", ""A man with gray hair is sitting at a table."", ""Four men are at a dining table."", ""Four men sitting at a table.""]",1,0.1790091693401336,test,0.0,,,,0.3024714887142181,0.1842153370380401,-0.023605763912200872,-0.005206167697906494,False,False
False,1d7a6f78bacdaf7f3854c9a5ea630844c041a9c3,clip_siglip_generalization_v1,"A dazzling circus performance unfolds as a trapeze artist balances gracefully on a performer’s shoulders, while a young girl in a tutu leaps mid-air beneath a glowing red lantern. The vibrant red and blue stage, surrounded by an enthralled audience, captures the magic and energy of a live circus show.",50,Qwen/Qwen3-VL-8B-Instruct,0.2508756220340729,18233,False,18233,results/generalization_100_seed1/samples/images/071_18233.jpg,64,71,baseline,Baseline,Write a caption for this image.,"[""Here is a picture of Asian dancers performing a new dance in front of their class and teacher."", ""Young girl balances on a reclined man's legs as part of a performance in front of an audience"", ""A man in black lies on his back while a little girl stands on his feet."", ""Circus actors play with a child while other children watch."", ""Children watch while an acrobatic team performs stunts.""]",1,0.1578098833560943,test,0.0,,,,0.2508756220340729,0.1578098833560943,0.0,0.0,False,False
False,ad06d5803adce2f5afd564ae5259bb2ab0b8f0be,clip_siglip_generalization_v1,"A circus performer in a black outfit is lying on his back on a red mat, balancing a young girl in a white dress on his feet; another performer in a red top and black skirt stands nearby on a blue mat, while a large red lantern hangs overhead, and a small crowd watches from below.",56,Qwen/Qwen3-VL-8B-Instruct,0.3399825990200043,18233,False,18233,results/generalization_100_seed1/samples/images/071_18233.jpg,64,71,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Here is a picture of Asian dancers performing a new dance in front of their class and teacher."", ""Young girl balances on a reclined man's legs as part of a performance in front of an audience"", ""A man in black lies on his back while a little girl stands on his feet."", ""Circus actors play with a child while other children watch."", ""Children watch while an acrobatic team performs stunts.""]",1,0.2602860033512115,test,0.0,,,,0.2508756220340729,0.1578098833560943,0.0891069769859314,0.10247611999511719,True,True
False,08498706d62c8cc2454e0536713ddff490f00592,clip_siglip_generalization_v1,"A street musician with a long white beard plays a flute on a city sidewalk, surrounded by passersby and storefronts.",20,Qwen/Qwen3-VL-8B-Instruct,0.3540953397750854,30218,False,30218,results/generalization_100_seed1/samples/images/072_30218.jpg,64,72,baseline,Baseline,Write a caption for this image.,"[""An older, bearded man play a small metal whistle while holding an oboe in his arm on a city street in font of a store window."", ""A bearded man, dressed in jeans and a jacket, is preparing to play a flute instrument on the sidewalk."", ""A man in a gray sweater and blue jeans, playing a flute along a street."", ""An old bearded man plays a hand flute on the side of a sidewalk."", ""An old man playing a musical instrument at a city sidewalk.""]",1,0.2226061075925827,test,0.0,,,,0.3540953397750854,0.2226061075925827,0.0,0.0,False,False
False,64dd225cfaec729977ccbbaa00b07d04b7995a79,clip_siglip_generalization_v1,"An older man with long white hair and a beard stands on a city sidewalk, playing a wooden flute. He wears a dark jacket, blue jeans, and brown shoes, and leans slightly forward as he performs. Beside him rests a black folding stool and a small black case, likely for his instrument. The scene is",55,Qwen/Qwen3-VL-8B-Instruct,0.3166658580303192,30218,False,30218,results/generalization_100_seed1/samples/images/072_30218.jpg,64,72,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""An older, bearded man play a small metal whistle while holding an oboe in his arm on a city street in font of a store window."", ""A bearded man, dressed in jeans and a jacket, is preparing to play a flute instrument on the sidewalk."", ""A man in a gray sweater and blue jeans, playing a flute along a street."", ""An old bearded man plays a hand flute on the side of a sidewalk."", ""An old man playing a musical instrument at a city sidewalk.""]",1,0.263241171836853,test,0.0,,,,0.3540953397750854,0.2226061075925827,-0.03742948174476618,0.040635064244270325,False,True
False,9af1d2ee6bb3dbea6cd07f51a65ce40b1425bd0d,clip_siglip_generalization_v1,"Two passengers sit side by side on a train, each absorbed in their own world — one man in a suit reads a document, while a woman in a yellow hoodie focuses intently on her phone. The muted, green-tinted lighting adds a quiet, contemplative mood to their commute.",48,Qwen/Qwen3-VL-8B-Instruct,0.3224713802337646,21046,False,21046,results/generalization_100_seed1/samples/images/073_21046.jpg,64,73,baseline,Baseline,Write a caption for this image.,"[""A man and a woman are seated, holding reading materials, while he looks into the camera and she looks down into her partly rolled-up magazine."", ""A young man and woman sit beside each other on the subway train."", ""A man and a woman are reading while riding the subway."", ""A man and woman riding on a subway car."", ""Several people sit on the subway.""]",1,0.2052612602710724,test,0.0,,,,0.3224713802337646,0.2052612602710724,0.0,0.0,False,False
False,586732b5bc33dafbe50fdc0f7ee940e0eda3c23b,clip_siglip_generalization_v1,"A man in a dark blazer and light green shirt sits beside a woman in a yellow hoodie, both holding papers and appearing absorbed in their own tasks; the woman, with her hair pulled back and a black nail polish accent, is intently reading a cylindrical object, possibly a magazine or booklet, while the man looks",56,Qwen/Qwen3-VL-8B-Instruct,0.3178139328956604,21046,False,21046,results/generalization_100_seed1/samples/images/073_21046.jpg,64,73,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man and a woman are seated, holding reading materials, while he looks into the camera and she looks down into her partly rolled-up magazine."", ""A young man and woman sit beside each other on the subway train."", ""A man and a woman are reading while riding the subway."", ""A man and woman riding on a subway car."", ""Several people sit on the subway.""]",1,0.2106993347406387,test,0.0,,,,0.3224713802337646,0.2052612602710724,-0.0046574473381041925,0.0054380744695663175,False,True
False,7640948564bde4f51b2c68e6ca0e1265164f42a2,clip_siglip_generalization_v1,"Guests enjoy a formal dinner under a white tent, seated at long tables adorned with wine bottles, glasses, and floral centerpieces.",21,Qwen/Qwen3-VL-8B-Instruct,0.2912108898162842,3276,False,3276,results/generalization_100_seed1/samples/images/074_3276.jpg,64,74,baseline,Baseline,Write a caption for this image.,"[""A group of nicely dressed people sitting at a long table with several bottles of wine on it."", ""People are sitting at long dining tables in a tent at some formal event."", ""A long dinner table with rows of people talking waiting for their food."", ""Many people sit at a long dinner table at a formal event."", ""Banquet attendees are waiting for the meal to be served.""]",1,0.1522145420312881,test,0.0,,,,0.2912108898162842,0.1522145420312881,0.0,0.0,False,False
False,b0aacf667929311c1b02d12413c38e95a84716e0,clip_siglip_generalization_v1,"Inside a large, white-draped tent, guests are seated at a long banquet table, engaged in a formal dinner. In the foreground, a man in a suit and glasses looks toward the camera, while beside him, a woman in a pink top smiles. The table is set with plates, glasses, and bottles",51,Qwen/Qwen3-VL-8B-Instruct,0.346378892660141,3276,False,3276,results/generalization_100_seed1/samples/images/074_3276.jpg,64,74,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A group of nicely dressed people sitting at a long table with several bottles of wine on it."", ""People are sitting at long dining tables in a tent at some formal event."", ""A long dinner table with rows of people talking waiting for their food."", ""Many people sit at a long dinner table at a formal event."", ""Banquet attendees are waiting for the meal to be served.""]",1,0.1678384691476822,test,0.0,,,,0.2912108898162842,0.1522145420312881,0.05516800284385681,0.015623927116394098,True,True
False,857097722e5c8e784df123ec942eeccb4b523ec2,clip_siglip_generalization_v1,"A cheerful child in a pink shirt and blue cap playfully turns on the kitchen faucet, letting water cascade down as they sit barefoot on the counter, wearing fun red sunglasses.",31,Qwen/Qwen3-VL-8B-Instruct,0.384972333908081,6091,False,6091,results/generalization_100_seed1/samples/images/075_6091.jpg,64,75,baseline,Baseline,Write a caption for this image.,"[""A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer."", ""A young girl wearing red sunglasses sits near a sink and holds the faucet."", ""A little girl wearing sunglasses puts her feet into the kitchen sink."", ""A young, barefoot girl in red sunglasses plays in a sink."", ""A little girl plays with a faucet.""]",1,0.2431812435388565,test,0.0,,,,0.384972333908081,0.2431812435388565,0.0,0.0,False,False
False,0a7d7e2c1082bb41f2cf0f1f58b0fe67a116c1e7,clip_siglip_generalization_v1,"A young child, wearing a pink shirt, blue jeans with yellow heart patches, a blue cap, and red-framed sunglasses, sits barefoot on a kitchen counter and playfully holds a flexible kitchen faucet, letting a stream of water flow down into the sink. Behind them, wooden cabinets with glassware and mugs",50,Qwen/Qwen3-VL-8B-Instruct,0.2978683412075043,6091,False,6091,results/generalization_100_seed1/samples/images/075_6091.jpg,64,75,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer."", ""A young girl wearing red sunglasses sits near a sink and holds the faucet."", ""A little girl wearing sunglasses puts her feet into the kitchen sink."", ""A young, barefoot girl in red sunglasses plays in a sink."", ""A little girl plays with a faucet.""]",1,0.2517635822296142,test,0.0,,,,0.384972333908081,0.2431812435388565,-0.08710399270057673,0.008582338690757696,False,True
False,b61e1d0456319b0673885a670e03e81a13611ca3,clip_siglip_generalization_v1,"A worker climbs a fire escape on a red brick building under an overcast sky, with a yellow flag fluttering below and a ""SALCHIPS"" sign visible at street level.",29,Qwen/Qwen3-VL-8B-Instruct,0.3307588696479797,20622,False,20622,results/generalization_100_seed1/samples/images/076_20622.jpg,64,76,baseline,Baseline,Write a caption for this image.,"[""A worker with a white hard-hat is at the bottom landing of an exterior fire escape and is struggling to work with the edge of a large yellow sign."", ""A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony."", ""A man in a white baseball hat takes down a banner hanging from a fire escape."", ""A man taking down a banner from the fire escape of a building."", ""A man putting up a banner from the fire escape.""]",1,0.2144746780395507,test,0.0,,,,0.3307588696479797,0.2144746780395507,0.0,0.0,False,False
False,c7e6f432032ed597b9858e8b656a7206fbea4030,clip_siglip_generalization_v1,"A person in a white cap and gray jacket is climbing a black metal fire escape attached to a red brick building, with a yellow and red flag hanging from the railing. Below, a red awning with the word “CHIPS” in white letters is visible, suggesting a nearby food establishment. The scene is set under",55,Qwen/Qwen3-VL-8B-Instruct,0.3431102037429809,20622,True,20622,results/generalization_100_seed1/samples/images/076_20622.jpg,64,76,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A worker with a white hard-hat is at the bottom landing of an exterior fire escape and is struggling to work with the edge of a large yellow sign."", ""A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony."", ""A man in a white baseball hat takes down a banner hanging from a fire escape."", ""A man taking down a banner from the fire escape of a building."", ""A man putting up a banner from the fire escape.""]",1,0.1976504325866699,test,0.0,,,,0.3307588696479797,0.2144746780395507,0.01235133409500122,-0.016824245452880804,True,False
False,ce7857866bbdf00d74447ae4a53fd09243b12c46,clip_siglip_generalization_v1,"A passionate musician with curly hair plays the violin on stage, bathed in dramatic red lighting, fully immersed in his performance.",21,Qwen/Qwen3-VL-8B-Instruct,0.290463775396347,23712,False,23712,results/generalization_100_seed1/samples/images/077_23712.jpg,64,77,baseline,Baseline,Write a caption for this image.,"[""A man in a red shirt plays the violin on stage."", ""A man with long wavy hair, playing the violin."", ""A man eagerly playing the violin on stage."", ""A man with long wavy hair plays to violin."", ""A man plays the violin on stage.""]",1,0.1546299457550048,test,0.0,,,,0.290463775396347,0.1546299457550048,0.0,0.0,False,False
False,12db4031464c6a68dfed85276dde8a65410fd781,clip_siglip_generalization_v1,"A man with curly hair and a beard, wearing a maroon button-up shirt and jeans, is playing a violin on a dimly lit stage. He holds the instrument under his chin and draws the bow across the strings, his gaze directed toward the audience. Behind him, a metal truss structure with yellow-and-black",52,Qwen/Qwen3-VL-8B-Instruct,0.3143839836120605,23712,False,23712,results/generalization_100_seed1/samples/images/077_23712.jpg,64,77,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man in a red shirt plays the violin on stage."", ""A man with long wavy hair, playing the violin."", ""A man eagerly playing the violin on stage."", ""A man with long wavy hair plays to violin."", ""A man plays the violin on stage.""]",1,0.2272044271230697,test,0.0,,,,0.290463775396347,0.1546299457550048,0.0239202082157135,0.07257448136806491,True,True
False,651358dad9b8c05f5e9af6d7dca702ba9f9ff63e,clip_siglip_generalization_v1,"A musician with glasses and a beard plays a trumpet under the warm glow of Christmas lights, surrounded by festive greenery and holiday ornaments.",24,Qwen/Qwen3-VL-8B-Instruct,0.3877251446247101,28178,False,28178,results/generalization_100_seed1/samples/images/078_28178.jpg,64,78,baseline,Baseline,Write a caption for this image.,"[""A man in a black sweater with a red undershirt playing a trumpet in front of a lighted Christmas tree."", ""The man playing a trumpet in front of a christmas tree looks intense."", ""A man in a black sweater and red shirt plays the trumpet by a tree."", ""A guy with a beard wearing his glasses is blowing on a trumpet."", ""A musician playing some smooth music.""]",1,0.2246763706207275,test,0.0,,,,0.3877251446247101,0.2246763706207275,0.0,0.0,False,False
False,6be3ca8d6cd76b0b9036ddd6675739cc90a868fc,clip_siglip_generalization_v1,"A man with glasses and a beard, wearing a dark suit with a red shirt collar, is playing a brass trumpet under the warm glow of string lights draped over a dark evergreen tree. He holds the instrument with both hands, his fingers positioned on the valves, and his gaze is focused forward as he performs. A",57,Qwen/Qwen3-VL-8B-Instruct,0.3771961331367492,28178,False,28178,results/generalization_100_seed1/samples/images/078_28178.jpg,64,78,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man in a black sweater with a red undershirt playing a trumpet in front of a lighted Christmas tree."", ""The man playing a trumpet in front of a christmas tree looks intense."", ""A man in a black sweater and red shirt plays the trumpet by a tree."", ""A guy with a beard wearing his glasses is blowing on a trumpet."", ""A musician playing some smooth music.""]",1,0.2347102761268615,test,0.0,,,,0.3877251446247101,0.2246763706207275,-0.010529011487960871,0.010033905506133978,False,True
False,5051f7832bceb9fba4b3146605654887d02f9522,clip_siglip_generalization_v1,"A skateboarder mid-air, executing a daring trick on a graffiti-covered ramp inside a dimly lit indoor skatepark, casting a dramatic shadow on the textured walls.",25,Qwen/Qwen3-VL-8B-Instruct,0.3437160849571228,9712,False,9712,results/generalization_100_seed1/samples/images/079_9712.jpg,64,79,baseline,Baseline,Write a caption for this image.,"[""A man is doing tricks with a bicycle at a skate park."", ""Man on bicycle is doing tricks in an old building."", ""A young man does tricks with his bike on a course."", ""A BMX biker performing a wall-ride on a ramp."", ""A bmx rider rides the ramp.""]",1,0.125458151102066,test,0.0,,,,0.3437160849571228,0.125458151102066,0.0,0.0,False,False
False,d73935c12c3e8f8171f94e2445311d802614ad64,clip_siglip_generalization_v1,"A skateboarder in a light-colored shirt and jeans is mid-air, performing a trick on a weathered, graffiti-covered skate ramp inside a dimly lit indoor skatepark, with the rider’s shadow cast prominently on the wall behind them.",36,Qwen/Qwen3-VL-8B-Instruct,0.3641325235366821,9712,False,9712,results/generalization_100_seed1/samples/images/079_9712.jpg,64,79,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man is doing tricks with a bicycle at a skate park."", ""Man on bicycle is doing tricks in an old building."", ""A young man does tricks with his bike on a course."", ""A BMX biker performing a wall-ride on a ramp."", ""A bmx rider rides the ramp.""]",1,0.1523405909538269,test,0.0,,,,0.3437160849571228,0.125458151102066,0.02041643857955927,0.026882439851760892,True,True
False,01a1c263a537bd33b1f92af58b7b3d3357d4e0a4,clip_siglip_generalization_v1,"A woman stands by a window, holding a red “American Girl Place” shopping bag, with an American flag and a white tablecloth visible behind her.",25,Qwen/Qwen3-VL-8B-Instruct,0.3494486212730407,3961,False,3961,results/generalization_100_seed1/samples/images/080_3961.jpg,64,80,baseline,Baseline,Write a caption for this image.,"[""A woman, viewed through a window, sits at a restaurant table and puts down a red shopping bag."", ""A woman is sitting at a table and looking into her American Girl Place shopping bag."", ""A woman places her red shopping bag down as she sits down to a table."", ""An older woman in a white shirt holds a red bag behind some glass."", ""Woman seen through window at restaurant.""]",1,0.2706449925899505,test,0.0,,,,0.3494486212730407,0.2706449925899505,0.0,0.0,False,False
False,a8b98255bf779f25ad3e0068fd43614c41cdee4a,clip_siglip_generalization_v1,"A woman with short white hair and glasses, wearing a white shirt, stands inside a building near a window, holding a red “American Girl Place” shopping bag. Behind her, a white tablecloth covers a table, and a red, white, and blue flag hangs in the background. The scene is viewed from outside",52,Qwen/Qwen3-VL-8B-Instruct,0.3618799448013305,3961,False,3961,results/generalization_100_seed1/samples/images/080_3961.jpg,64,80,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A woman, viewed through a window, sits at a restaurant table and puts down a red shopping bag."", ""A woman is sitting at a table and looking into her American Girl Place shopping bag."", ""A woman places her red shopping bag down as she sits down to a table."", ""An older woman in a white shirt holds a red bag behind some glass."", ""Woman seen through window at restaurant.""]",1,0.2642566561698913,test,0.0,,,,0.3494486212730407,0.2706449925899505,0.012431323528289795,-0.006388336420059204,True,False
False,9548d21e5771d078ea2bef05fd515fc8c9f00d4d,clip_siglip_generalization_v1,"A joyful dog leaps into the air, eyes locked on a bright green tennis ball, ready to catch it mid-flight against a backdrop of lush greenery and a partly cloudy sky.",31,Qwen/Qwen3-VL-8B-Instruct,0.3289645612239837,24351,False,24351,results/generalization_100_seed1/samples/images/081_24351.jpg,64,81,baseline,Baseline,Write a caption for this image.,"[""The dinosaur exhibt is next to a tree that has a balloon stuck in its branches."", ""A black dog looks up at a ball in the air and prepares to catch it."", ""A black dog waits on the grass for a falling yellow ball."", ""A dog is looking up at a ball attached to the string."", ""The animal is near the pond.""]",1,0.1527541875839233,test,0.0,,,,0.3289645612239837,0.1527541875839233,0.0,0.0,False,False
False,257bdbbda7b61dc0b6cb333ce99112d5f8a9d692,clip_siglip_generalization_v1,"A dark, wet dog stands on its hind legs in a grassy area near a pond, its head tilted upward as it leaps to catch a bright green tennis ball suspended in mid-air above it. The scene is set outdoors under a partly cloudy sky, with lush green trees and tall reeds framing the background.",55,Qwen/Qwen3-VL-8B-Instruct,0.3450708985328674,24351,False,24351,results/generalization_100_seed1/samples/images/081_24351.jpg,64,81,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""The dinosaur exhibt is next to a tree that has a balloon stuck in its branches."", ""A black dog looks up at a ball in the air and prepares to catch it."", ""A black dog waits on the grass for a falling yellow ball."", ""A dog is looking up at a ball attached to the string."", ""The animal is near the pond.""]",1,0.2305585145950317,test,0.0,,,,0.3289645612239837,0.1527541875839233,0.016106337308883667,0.0778043270111084,True,True
False,855279b859cce0d32b96540207808e1719ca9b0a,clip_siglip_generalization_v1,"Two children playfully trek through a snowy field at sunset, leaving footprints in the fresh powder as the golden light bathes the winter landscape.",24,Qwen/Qwen3-VL-8B-Instruct,0.3191768527030945,10901,False,10901,results/generalization_100_seed1/samples/images/082_10901.jpg,64,82,baseline,Baseline,Write a caption for this image.,"[""Two children, warmly dressed, are playing in the snow."", ""Two kids playing in the snow in a rural area."", ""Two young children play in the snow."", ""Two young children enjoy the snow."", ""Two children playing in the snow.""]",1,0.1824619472026825,test,0.0,,,,0.3191768527030945,0.1824619472026825,0.0,0.0,False,False
False,a2f8e8eb71621cb4126e8c2d54e2ea26261bc1d0,clip_siglip_generalization_v1,"Two children are playing in a snowy field at sunset; one, wearing a pink and white striped hat and a pink jacket, is running, while the other, in a red hat and blue jacket, is crouching low to the snow, possibly digging or examining something. Behind them, a line of bare trees and",53,Qwen/Qwen3-VL-8B-Instruct,0.3580511808395386,10901,True,10901,results/generalization_100_seed1/samples/images/082_10901.jpg,64,82,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Two children, warmly dressed, are playing in the snow."", ""Two kids playing in the snow in a rural area."", ""Two young children play in the snow."", ""Two young children enjoy the snow."", ""Two children playing in the snow.""]",1,0.2032960951328277,test,0.0,,,,0.3191768527030945,0.1824619472026825,0.03887432813644409,0.020834147930145208,True,True
False,e9937dca7047e523193db3737a2c018e9e92c9f8,clip_siglip_generalization_v1,"Riding the wave: A surfer carves through turquoise waters, spraying mist as he masters the ocean’s rhythm.",17,Qwen/Qwen3-VL-8B-Instruct,0.3040936589241028,29346,False,29346,results/generalization_100_seed1/samples/images/083_29346.jpg,64,83,baseline,Baseline,Write a caption for this image.,"[""A surfer wearing a black and red wetsuit on a white surfboard, slices through the waves on a bright blue ocean."", ""A male surfboarder in a black wetsuit is riding a huge wave in beautiful blue water."", ""The man is skillfully surfing a violent wave in the blue ocean."", ""Two people are surfing on a large wave in the ocean."", ""Two people are surfing in the ocean.""]",1,0.1528246253728866,test,0.0,,,,0.3040936589241028,0.1528246253728866,0.0,0.0,False,False
False,d77b161176cff09e3bedb13bcbf055924889e646,clip_siglip_generalization_v1,"A surfer in a black wetsuit leans into a turn on a turquoise wave, carving a white spray trail as they ride the face of the ocean, while another surfer is visible in the background, further up the wave.",39,Qwen/Qwen3-VL-8B-Instruct,0.3246081471443176,29346,False,29346,results/generalization_100_seed1/samples/images/083_29346.jpg,64,83,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A surfer wearing a black and red wetsuit on a white surfboard, slices through the waves on a bright blue ocean."", ""A male surfboarder in a black wetsuit is riding a huge wave in beautiful blue water."", ""The man is skillfully surfing a violent wave in the blue ocean."", ""Two people are surfing on a large wave in the ocean."", ""Two people are surfing in the ocean.""]",1,0.1623545438051223,test,0.0,,,,0.3040936589241028,0.1528246253728866,0.020514488220214844,0.00952991843223569,True,True
False,abbf14d8e0e64bbf363a988db0e08a46ecb0db98,clip_siglip_generalization_v1,"A sunny day in a charming cobblestone plaza, where people stroll and relax under the shade of lush green trees, enjoying the peaceful ambiance of a European town square.",29,Qwen/Qwen3-VL-8B-Instruct,0.3382430374622345,23641,False,23641,results/generalization_100_seed1/samples/images/084_23641.jpg,64,84,baseline,Baseline,Write a caption for this image.,"[""There are several people either sitting on benches or walking through what appears to be a brick road with trees coming up from various circular openings in the road."", ""A group of people rest on a park bench underneath the shade of the canopy of trees as a man in a brightly colored pink stripe shirt walks past."", ""A park with trees, people sitting on benches, and people walking."", ""People are walking under trees while other are sitting down."", ""People walking through a watery path.""]",1,0.1796381920576095,test,0.0,,,,0.3382430374622345,0.1796381920576095,0.0,0.0,False,False
