split_id,order,gallery_index,image_id,image_relpath,image_path
flickr30k_retrieval_1000_seed2_head,336,336,flickr30k_test_017063,images/flickr30k/flickr30k_test_017063.jpg,data/images/flickr30k/flickr30k_test_017063.jpg
flickr30k_retrieval_1000_seed2_head,337,337,flickr30k_test_021937,images/flickr30k/flickr30k_test_021937.jpg,data/images/flickr30k/flickr30k_test_021937.jpg
flickr30k_retrieval_1000_seed2_head,338,338,flickr30k_test_015217,images/flickr30k/flickr30k_test_015217.jpg,data/images/flickr30k/flickr30k_test_015217.jpg
flickr30k_retrieval_1000_seed2_head,339,339,flickr30k_test_014872,images/flickr30k/flickr30k_test_014872.jpg,data/images/flickr30k/flickr30k_test_014872.jpg
flickr30k_retrieval_1000_seed2_head,340,340,flickr30k_test_010149,images/flickr30k/flickr30k_test_010149.jpg,data/images/flickr30k/flickr30k_test_010149.jpg
flickr30k_retrieval_1000_seed2_head,341,341,flickr30k_test_017548,images/flickr30k/flickr30k_test_017548.jpg,data/images/flickr30k/flickr30k_test_017548.jpg
flickr30k_retrieval_1000_seed2_head,342,342,flickr30k_test_021029,images/flickr30k/flickr30k_test_021029.jpg,data/images/flickr30k/flickr30k_test_021029.jpg
flickr30k_retrieval_1000_seed2_head,343,343,flickr30k_test_012451,images/flickr30k/flickr30k_test_012451.jpg,data/images/flickr30k/flickr30k_test_012451.jpg
flickr30k_retrieval_1000_seed2_head,344,344,flickr30k_test_006961,images/flickr30k/flickr30k_test_006961.jpg,data/images/flickr30k/flickr30k_test_006961.jpg
flickr30k_retrieval_1000_seed2_head,345,345,flickr30k_test_022435,images/flickr30k/flickr30k_test_022435.jpg,data/images/flickr30k/flickr30k_test_022435.jpg
flickr30k_retrieval_1000_seed2_head,346,346,flickr30k_test_029706,images/flickr30k/flickr30k_test_029706.jpg,data/images/flickr30k/flickr30k_test_029706.jpg
flickr30k_retrieval_1000_seed2_head,347,347,flickr30k_test_024920,images/flickr30k/flickr30k_test_024920.jpg,data/images/flickr30k/flickr30k_test_024920.jpg
flickr30k_retrieval_1000_seed2_head,348,348,flickr30k_test_006885,images/flickr30k/flickr30k_test_006885.jpg,data/images/flickr30k/flickr30k_test_006885.jpg
flickr30k_retrieval_1000_seed2_head,349,349,flickr30k_test_023885,images/flickr30k/flickr30k_test_023885.jpg,data/images/flickr30k/flickr30k_test_023885.jpg
flickr30k_retrieval_1000_seed2_head,350,350,flickr30k_test_026413,images/flickr30k/flickr30k_test_026413.jpg,data/images/flickr30k/flickr30k_test_026413.jpg
flickr30k_retrieval_1000_seed2_head,351,351,flickr30k_test_014212,images/flickr30k/flickr30k_test_014212.jpg,data/images/flickr30k/flickr30k_test_014212.jpg
flickr30k_retrieval_1000_seed2_head,352,352,flickr30k_test_013946,images/flickr30k/flickr30k_test_013946.jpg,data/images/flickr30k/flickr30k_test_013946.jpg
flickr30k_retrieval_1000_seed2_head,353,353,flickr30k_test_016760,images/flickr30k/flickr30k_test_016760.jpg,data/images/flickr30k/flickr30k_test_016760.jpg
flickr30k_retrieval_1000_seed2_head,354,354,flickr30k_test_000698,images/flickr30k/flickr30k_test_000698.jpg,data/images/flickr30k/flickr30k_test_000698.jpg
flickr30k_retrieval_1000_seed2_head,355,355,flickr30k_test_019040,images/flickr30k/flickr30k_test_019040.jpg,data/images/flickr30k/flickr30k_test_019040.jpg
flickr30k_retrieval_1000_seed2_head,356,356,flickr30k_test_019377,images/flickr30k/flickr30k_test_019377.jpg,data/images/flickr30k/flickr30k_test_019377.jpg
flickr30k_retrieval_1000_seed2_head,357,357,flickr30k_test_001678,images/flickr30k/flickr30k_test_001678.jpg,data/images/flickr30k/flickr30k_test_001678.jpg
flickr30k_retrieval_1000_seed2_head,358,358,flickr30k_test_028882,images/flickr30k/flickr30k_test_028882.jpg,data/images/flickr30k/flickr30k_test_028882.jpg
flickr30k_retrieval_1000_seed2_head,359,359,flickr30k_test_013697,images/flickr30k/flickr30k_test_013697.jpg,data/images/flickr30k/flickr30k_test_013697.jpg
flickr30k_retrieval_1000_seed2_head,360,360,flickr30k_test_030437,images/flickr30k/flickr30k_test_030437.jpg,data/images/flickr30k/flickr30k_test_030437.jpg
flickr30k_retrieval_1000_seed2_head,361,361,flickr30k_test_017205,images/flickr30k/flickr30k_test_017205.jpg,data/images/flickr30k/flickr30k_test_017205.jpg
flickr30k_retrieval_1000_seed2_head,362,362,flickr30k_test_019049,images/flickr30k/flickr30k_test_019049.jpg,data/images/flickr30k/flickr30k_test_019049.jpg
flickr30k_retrieval_1000_seed2_head,363,363,flickr30k_test_005938,images/flickr30k/flickr30k_test_005938.jpg,data/images/flickr30k/flickr30k_test_005938.jpg
flickr30k_retrieval_1000_seed2_head,364,364,flickr30k_test_030166,images/flickr30k/flickr30k_test_030166.jpg,data/images/flickr30k/flickr30k_test_030166.jpg
flickr30k_retrieval_1000_seed2_head,365,365,flickr30k_test_003073,images/flickr30k/flickr30k_test_003073.jpg,data/images/flickr30k/flickr30k_test_003073.jpg
flickr30k_retrieval_1000_seed2_head,366,366,flickr30k_test_021734,images/flickr30k/flickr30k_test_021734.jpg,data/images/flickr30k/flickr30k_test_021734.jpg
flickr30k_retrieval_1000_seed2_head,367,367,flickr30k_test_026301,images/flickr30k/flickr30k_test_026301.jpg,data/images/flickr30k/flickr30k_test_026301.jpg
flickr30k_retrieval_1000_seed2_head,368,368,flickr30k_test_015722,images/flickr30k/flickr30k_test_015722.jpg,data/images/flickr30k/flickr30k_test_015722.jpg
flickr30k_retrieval_1000_seed2_head,369,369,flickr30k_test_011999,images/flickr30k/flickr30k_test_011999.jpg,data/images/flickr30k/flickr30k_test_011999.jpg
flickr30k_retrieval_1000_seed2_head,370,370,flickr30k_test_000638,images/flickr30k/flickr30k_test_000638.jpg,data/images/flickr30k/flickr30k_test_000638.jpg
flickr30k_retrieval_1000_seed2_head,371,371,flickr30k_test_017013,images/flickr30k/flickr30k_test_017013.jpg,data/images/flickr30k/flickr30k_test_017013.jpg
flickr30k_retrieval_1000_seed2_head,372,372,flickr30k_test_030194,images/flickr30k/flickr30k_test_030194.jpg,data/images/flickr30k/flickr30k_test_030194.jpg
flickr30k_retrieval_1000_seed2_head,373,373,flickr30k_test_003885,images/flickr30k/flickr30k_test_003885.jpg,data/images/flickr30k/flickr30k_test_003885.jpg
flickr30k_retrieval_1000_seed2_head,374,374,flickr30k_test_020005,images/flickr30k/flickr30k_test_020005.jpg,data/images/flickr30k/flickr30k_test_020005.jpg
flickr30k_retrieval_1000_seed2_head,375,375,flickr30k_test_012008,images/flickr30k/flickr30k_test_012008.jpg,data/images/flickr30k/flickr30k_test_012008.jpg
flickr30k_retrieval_1000_seed2_head,376,376,flickr30k_test_009488,images/flickr30k/flickr30k_test_009488.jpg,data/images/flickr30k/flickr30k_test_009488.jpg
flickr30k_retrieval_1000_seed2_head,377,377,flickr30k_test_022622,images/flickr30k/flickr30k_test_022622.jpg,data/images/flickr30k/flickr30k_test_022622.jpg
flickr30k_retrieval_1000_seed2_head,378,378,flickr30k_test_030554,images/flickr30k/flickr30k_test_030554.jpg,data/images/flickr30k/flickr30k_test_030554.jpg
flickr30k_retrieval_1000_seed2_head,379,379,flickr30k_test_012197,images/flickr30k/flickr30k_test_012197.jpg,data/images/flickr30k/flickr30k_test_012197.jpg
flickr30k_retrieval_1000_seed2_head,380,380,flickr30k_test_010101,images/flickr30k/flickr30k_test_010101.jpg,data/images/flickr30k/flickr30k_test_010101.jpg
flickr30k_retrieval_1000_seed2_head,381,381,flickr30k_test_000624,images/flickr30k/flickr30k_test_000624.jpg,data/images/flickr30k/flickr30k_test_000624.jpg
flickr30k_retrieval_1000_seed2_head,382,382,flickr30k_test_028650,images/flickr30k/flickr30k_test_028650.jpg,data/images/flickr30k/flickr30k_test_028650.jpg
flickr30k_retrieval_1000_seed2_head,383,383,flickr30k_test_022456,images/flickr30k/flickr30k_test_022456.jpg,data/images/flickr30k/flickr30k_test_022456.jpg
flickr30k_retrieval_1000_seed2_head,384,384,flickr30k_test_013508,images/flickr30k/flickr30k_test_013508.jpg,data/images/flickr30k/flickr30k_test_013508.jpg
flickr30k_retrieval_1000_seed2_head,385,385,flickr30k_test_003314,images/flickr30k/flickr30k_test_003314.jpg,data/images/flickr30k/flickr30k_test_003314.jpg
flickr30k_retrieval_1000_seed2_head,386,386,flickr30k_test_003441,images/flickr30k/flickr30k_test_003441.jpg,data/images/flickr30k/flickr30k_test_003441.jpg
flickr30k_retrieval_1000_seed2_head,387,387,flickr30k_test_010024,images/flickr30k/flickr30k_test_010024.jpg,data/images/flickr30k/flickr30k_test_010024.jpg
flickr30k_retrieval_1000_seed2_head,388,388,flickr30k_test_006500,images/flickr30k/flickr30k_test_006500.jpg,data/images/flickr30k/flickr30k_test_006500.jpg
flickr30k_retrieval_1000_seed2_head,389,389,flickr30k_test_027545,images/flickr30k/flickr30k_test_027545.jpg,data/images/flickr30k/flickr30k_test_027545.jpg
flickr30k_retrieval_1000_seed2_head,390,390,flickr30k_test_025406,images/flickr30k/flickr30k_test_025406.jpg,data/images/flickr30k/flickr30k_test_025406.jpg
flickr30k_retrieval_1000_seed2_head,391,391,flickr30k_test_022038,images/flickr30k/flickr30k_test_022038.jpg,data/images/flickr30k/flickr30k_test_022038.jpg
flickr30k_retrieval_1000_seed2_head,392,392,flickr30k_test_027046,images/flickr30k/flickr30k_test_027046.jpg,data/images/flickr30k/flickr30k_test_027046.jpg
flickr30k_retrieval_1000_seed2_head,393,393,flickr30k_test_000515,images/flickr30k/flickr30k_test_000515.jpg,data/images/flickr30k/flickr30k_test_000515.jpg
flickr30k_retrieval_1000_seed2_head,394,394,flickr30k_test_026609,images/flickr30k/flickr30k_test_026609.jpg,data/images/flickr30k/flickr30k_test_026609.jpg
flickr30k_retrieval_1000_seed2_head,395,395,flickr30k_test_014792,images/flickr30k/flickr30k_test_014792.jpg,data/images/flickr30k/flickr30k_test_014792.jpg
flickr30k_retrieval_1000_seed2_head,396,396,flickr30k_test_001965,images/flickr30k/flickr30k_test_001965.jpg,data/images/flickr30k/flickr30k_test_001965.jpg
flickr30k_retrieval_1000_seed2_head,397,397,flickr30k_test_013456,images/flickr30k/flickr30k_test_013456.jpg,data/images/flickr30k/flickr30k_test_013456.jpg
flickr30k_retrieval_1000_seed2_head,398,398,flickr30k_test_020882,images/flickr30k/flickr30k_test_020882.jpg,data/images/flickr30k/flickr30k_test_020882.jpg
flickr30k_retrieval_1000_seed2_head,399,399,flickr30k_test_015920,images/flickr30k/flickr30k_test_015920.jpg,data/images/flickr30k/flickr30k_test_015920.jpg
flickr30k_retrieval_1000_seed2_head,400,400,flickr30k_test_015182,images/flickr30k/flickr30k_test_015182.jpg,data/images/flickr30k/flickr30k_test_015182.jpg
flickr30k_retrieval_1000_seed2_head,401,401,flickr30k_test_006823,images/flickr30k/flickr30k_test_006823.jpg,data/images/flickr30k/flickr30k_test_006823.jpg
flickr30k_retrieval_1000_seed2_head,402,402,flickr30k_test_029148,images/flickr30k/flickr30k_test_029148.jpg,data/images/flickr30k/flickr30k_test_029148.jpg
flickr30k_retrieval_1000_seed2_head,403,403,flickr30k_test_019291,images/flickr30k/flickr30k_test_019291.jpg,data/images/flickr30k/flickr30k_test_019291.jpg
flickr30k_retrieval_1000_seed2_head,404,404,flickr30k_test_020105,images/flickr30k/flickr30k_test_020105.jpg,data/images/flickr30k/flickr30k_test_020105.jpg
flickr30k_retrieval_1000_seed2_head,405,405,flickr30k_test_002417,images/flickr30k/flickr30k_test_002417.jpg,data/images/flickr30k/flickr30k_test_002417.jpg
flickr30k_retrieval_1000_seed2_head,406,406,flickr30k_test_000174,images/flickr30k/flickr30k_test_000174.jpg,data/images/flickr30k/flickr30k_test_000174.jpg
flickr30k_retrieval_1000_seed2_head,407,407,flickr30k_test_009317,images/flickr30k/flickr30k_test_009317.jpg,data/images/flickr30k/flickr30k_test_009317.jpg
flickr30k_retrieval_1000_seed2_head,408,408,flickr30k_test_000791,images/flickr30k/flickr30k_test_000791.jpg,data/images/flickr30k/flickr30k_test_000791.jpg
flickr30k_retrieval_1000_seed2_head,409,409,flickr30k_test_012219,images/flickr30k/flickr30k_test_012219.jpg,data/images/flickr30k/flickr30k_test_012219.jpg
flickr30k_retrieval_1000_seed2_head,410,410,flickr30k_test_010021,images/flickr30k/flickr30k_test_010021.jpg,data/images/flickr30k/flickr30k_test_010021.jpg
flickr30k_retrieval_1000_seed2_head,411,411,flickr30k_test_030646,images/flickr30k/flickr30k_test_030646.jpg,data/images/flickr30k/flickr30k_test_030646.jpg
flickr30k_retrieval_1000_seed2_head,412,412,flickr30k_test_023709,images/flickr30k/flickr30k_test_023709.jpg,data/images/flickr30k/flickr30k_test_023709.jpg
flickr30k_retrieval_1000_seed2_head,413,413,flickr30k_test_002508,images/flickr30k/flickr30k_test_002508.jpg,data/images/flickr30k/flickr30k_test_002508.jpg
flickr30k_retrieval_1000_seed2_head,414,414,flickr30k_test_007181,images/flickr30k/flickr30k_test_007181.jpg,data/images/flickr30k/flickr30k_test_007181.jpg
flickr30k_retrieval_1000_seed2_head,415,415,flickr30k_test_024739,images/flickr30k/flickr30k_test_024739.jpg,data/images/flickr30k/flickr30k_test_024739.jpg
flickr30k_retrieval_1000_seed2_head,416,416,flickr30k_test_016070,images/flickr30k/flickr30k_test_016070.jpg,data/images/flickr30k/flickr30k_test_016070.jpg
flickr30k_retrieval_1000_seed2_head,417,417,flickr30k_test_006303,images/flickr30k/flickr30k_test_006303.jpg,data/images/flickr30k/flickr30k_test_006303.jpg
flickr30k_retrieval_1000_seed2_head,418,418,flickr30k_test_003793,images/flickr30k/flickr30k_test_003793.jpg,data/images/flickr30k/flickr30k_test_003793.jpg
flickr30k_retrieval_1000_seed2_head,419,419,flickr30k_test_018728,images/flickr30k/flickr30k_test_018728.jpg,data/images/flickr30k/flickr30k_test_018728.jpg
flickr30k_retrieval_1000_seed2_head,420,420,flickr30k_test_012235,images/flickr30k/flickr30k_test_012235.jpg,data/images/flickr30k/flickr30k_test_012235.jpg
flickr30k_retrieval_1000_seed2_head,421,421,flickr30k_test_012837,images/flickr30k/flickr30k_test_012837.jpg,data/images/flickr30k/flickr30k_test_012837.jpg
flickr30k_retrieval_1000_seed2_head,422,422,flickr30k_test_023459,images/flickr30k/flickr30k_test_023459.jpg,data/images/flickr30k/flickr30k_test_023459.jpg
flickr30k_retrieval_1000_seed2_head,423,423,flickr30k_test_015178,images/flickr30k/flickr30k_test_015178.jpg,data/images/flickr30k/flickr30k_test_015178.jpg
flickr30k_retrieval_1000_seed2_head,424,424,flickr30k_test_004576,images/flickr30k/flickr30k_test_004576.jpg,data/images/flickr30k/flickr30k_test_004576.jpg
flickr30k_retrieval_1000_seed2_head,425,425,flickr30k_test_024693,images/flickr30k/flickr30k_test_024693.jpg,data/images/flickr30k/flickr30k_test_024693.jpg
flickr30k_retrieval_1000_seed2_head,426,426,flickr30k_test_011302,images/flickr30k/flickr30k_test_011302.jpg,data/images/flickr30k/flickr30k_test_011302.jpg
flickr30k_retrieval_1000_seed2_head,427,427,flickr30k_test_012944,images/flickr30k/flickr30k_test_012944.jpg,data/images/flickr30k/flickr30k_test_012944.jpg
flickr30k_retrieval_1000_seed2_head,428,428,flickr30k_test_029087,images/flickr30k/flickr30k_test_029087.jpg,data/images/flickr30k/flickr30k_test_029087.jpg
flickr30k_retrieval_1000_seed2_head,429,429,flickr30k_test_003988,images/flickr30k/flickr30k_test_003988.jpg,data/images/flickr30k/flickr30k_test_003988.jpg
flickr30k_retrieval_1000_seed2_head,430,430,flickr30k_test_008328,images/flickr30k/flickr30k_test_008328.jpg,data/images/flickr30k/flickr30k_test_008328.jpg
flickr30k_retrieval_1000_seed2_head,431,431,flickr30k_test_003990,images/flickr30k/flickr30k_test_003990.jpg,data/images/flickr30k/flickr30k_test_003990.jpg
flickr30k_retrieval_1000_seed2_head,432,432,flickr30k_test_004029,images/flickr30k/flickr30k_test_004029.jpg,data/images/flickr30k/flickr30k_test_004029.jpg
flickr30k_retrieval_1000_seed2_head,433,433,flickr30k_test_002638,images/flickr30k/flickr30k_test_002638.jpg,data/images/flickr30k/flickr30k_test_002638.jpg
flickr30k_retrieval_1000_seed2_head,434,434,flickr30k_test_020202,images/flickr30k/flickr30k_test_020202.jpg,data/images/flickr30k/flickr30k_test_020202.jpg
flickr30k_retrieval_1000_seed2_head,435,435,flickr30k_test_027855,images/flickr30k/flickr30k_test_027855.jpg,data/images/flickr30k/flickr30k_test_027855.jpg
flickr30k_retrieval_1000_seed2_head,436,436,flickr30k_test_010960,images/flickr30k/flickr30k_test_010960.jpg,data/images/flickr30k/flickr30k_test_010960.jpg
flickr30k_retrieval_1000_seed2_head,437,437,flickr30k_test_021004,images/flickr30k/flickr30k_test_021004.jpg,data/images/flickr30k/flickr30k_test_021004.jpg
flickr30k_retrieval_1000_seed2_head,438,438,flickr30k_test_012815,images/flickr30k/flickr30k_test_012815.jpg,data/images/flickr30k/flickr30k_test_012815.jpg
flickr30k_retrieval_1000_seed2_head,439,439,flickr30k_test_006947,images/flickr30k/flickr30k_test_006947.jpg,data/images/flickr30k/flickr30k_test_006947.jpg
flickr30k_retrieval_1000_seed2_head,440,440,flickr30k_test_022696,images/flickr30k/flickr30k_test_022696.jpg,data/images/flickr30k/flickr30k_test_022696.jpg
flickr30k_retrieval_1000_seed2_head,441,441,flickr30k_test_003453,images/flickr30k/flickr30k_test_003453.jpg,data/images/flickr30k/flickr30k_test_003453.jpg
flickr30k_retrieval_1000_seed2_head,442,442,flickr30k_test_000808,images/flickr30k/flickr30k_test_000808.jpg,data/images/flickr30k/flickr30k_test_000808.jpg
flickr30k_retrieval_1000_seed2_head,443,443,flickr30k_test_020256,images/flickr30k/flickr30k_test_020256.jpg,data/images/flickr30k/flickr30k_test_020256.jpg
flickr30k_retrieval_1000_seed2_head,444,444,flickr30k_test_021599,images/flickr30k/flickr30k_test_021599.jpg,data/images/flickr30k/flickr30k_test_021599.jpg
flickr30k_retrieval_1000_seed2_head,445,445,flickr30k_test_015413,images/flickr30k/flickr30k_test_015413.jpg,data/images/flickr30k/flickr30k_test_015413.jpg
flickr30k_retrieval_1000_seed2_head,446,446,flickr30k_test_025467,images/flickr30k/flickr30k_test_025467.jpg,data/images/flickr30k/flickr30k_test_025467.jpg
flickr30k_retrieval_1000_seed2_head,447,447,flickr30k_test_023708,images/flickr30k/flickr30k_test_023708.jpg,data/images/flickr30k/flickr30k_test_023708.jpg
flickr30k_retrieval_1000_seed2_head,448,448,flickr30k_test_023127,images/flickr30k/flickr30k_test_023127.jpg,data/images/flickr30k/flickr30k_test_023127.jpg
flickr30k_retrieval_1000_seed2_head,449,449,flickr30k_test_016316,images/flickr30k/flickr30k_test_016316.jpg,data/images/flickr30k/flickr30k_test_016316.jpg
flickr30k_retrieval_1000_seed2_head,450,450,flickr30k_test_009527,images/flickr30k/flickr30k_test_009527.jpg,data/images/flickr30k/flickr30k_test_009527.jpg
flickr30k_retrieval_1000_seed2_head,451,451,flickr30k_test_011717,images/flickr30k/flickr30k_test_011717.jpg,data/images/flickr30k/flickr30k_test_011717.jpg
flickr30k_retrieval_1000_seed2_head,452,452,flickr30k_test_014976,images/flickr30k/flickr30k_test_014976.jpg,data/images/flickr30k/flickr30k_test_014976.jpg
flickr30k_retrieval_1000_seed2_head,453,453,flickr30k_test_004635,images/flickr30k/flickr30k_test_004635.jpg,data/images/flickr30k/flickr30k_test_004635.jpg
flickr30k_retrieval_1000_seed2_head,454,454,flickr30k_test_026172,images/flickr30k/flickr30k_test_026172.jpg,data/images/flickr30k/flickr30k_test_026172.jpg
flickr30k_retrieval_1000_seed2_head,455,455,flickr30k_test_012285,images/flickr30k/flickr30k_test_012285.jpg,data/images/flickr30k/flickr30k_test_012285.jpg
flickr30k_retrieval_1000_seed2_head,456,456,flickr30k_test_008812,images/flickr30k/flickr30k_test_008812.jpg,data/images/flickr30k/flickr30k_test_008812.jpg
flickr30k_retrieval_1000_seed2_head,457,457,flickr30k_test_015866,images/flickr30k/flickr30k_test_015866.jpg,data/images/flickr30k/flickr30k_test_015866.jpg
flickr30k_retrieval_1000_seed2_head,458,458,flickr30k_test_017245,images/flickr30k/flickr30k_test_017245.jpg,data/images/flickr30k/flickr30k_test_017245.jpg
flickr30k_retrieval_1000_seed2_head,459,459,flickr30k_test_028370,images/flickr30k/flickr30k_test_028370.jpg,data/images/flickr30k/flickr30k_test_028370.jpg
flickr30k_retrieval_1000_seed2_head,460,460,flickr30k_test_015648,images/flickr30k/flickr30k_test_015648.jpg,data/images/flickr30k/flickr30k_test_015648.jpg
flickr30k_retrieval_1000_seed2_head,461,461,flickr30k_test_023578,images/flickr30k/flickr30k_test_023578.jpg,data/images/flickr30k/flickr30k_test_023578.jpg
flickr30k_retrieval_1000_seed2_head,462,462,flickr30k_test_023852,images/flickr30k/flickr30k_test_023852.jpg,data/images/flickr30k/flickr30k_test_023852.jpg
flickr30k_retrieval_1000_seed2_head,463,463,flickr30k_test_026356,images/flickr30k/flickr30k_test_026356.jpg,data/images/flickr30k/flickr30k_test_026356.jpg
flickr30k_retrieval_1000_seed2_head,464,464,flickr30k_test_013728,images/flickr30k/flickr30k_test_013728.jpg,data/images/flickr30k/flickr30k_test_013728.jpg
flickr30k_retrieval_1000_seed2_head,465,465,flickr30k_test_030541,images/flickr30k/flickr30k_test_030541.jpg,data/images/flickr30k/flickr30k_test_030541.jpg
flickr30k_retrieval_1000_seed2_head,466,466,flickr30k_test_016125,images/flickr30k/flickr30k_test_016125.jpg,data/images/flickr30k/flickr30k_test_016125.jpg
flickr30k_retrieval_1000_seed2_head,467,467,flickr30k_test_027394,images/flickr30k/flickr30k_test_027394.jpg,data/images/flickr30k/flickr30k_test_027394.jpg
flickr30k_retrieval_1000_seed2_head,468,468,flickr30k_test_022289,images/flickr30k/flickr30k_test_022289.jpg,data/images/flickr30k/flickr30k_test_022289.jpg
flickr30k_retrieval_1000_seed2_head,469,469,flickr30k_test_009724,images/flickr30k/flickr30k_test_009724.jpg,data/images/flickr30k/flickr30k_test_009724.jpg
flickr30k_retrieval_1000_seed2_head,470,470,flickr30k_test_012932,images/flickr30k/flickr30k_test_012932.jpg,data/images/flickr30k/flickr30k_test_012932.jpg
flickr30k_retrieval_1000_seed2_head,471,471,flickr30k_test_007589,images/flickr30k/flickr30k_test_007589.jpg,data/images/flickr30k/flickr30k_test_007589.jpg
flickr30k_retrieval_1000_seed2_head,472,472,flickr30k_test_005124,images/flickr30k/flickr30k_test_005124.jpg,data/images/flickr30k/flickr30k_test_005124.jpg
flickr30k_retrieval_1000_seed2_head,473,473,flickr30k_test_016016,images/flickr30k/flickr30k_test_016016.jpg,data/images/flickr30k/flickr30k_test_016016.jpg
flickr30k_retrieval_1000_seed2_head,474,474,flickr30k_test_019547,images/flickr30k/flickr30k_test_019547.jpg,data/images/flickr30k/flickr30k_test_019547.jpg
flickr30k_retrieval_1000_seed2_head,475,475,flickr30k_test_008500,images/flickr30k/flickr30k_test_008500.jpg,data/images/flickr30k/flickr30k_test_008500.jpg
flickr30k_retrieval_1000_seed2_head,476,476,flickr30k_test_017975,images/flickr30k/flickr30k_test_017975.jpg,data/images/flickr30k/flickr30k_test_017975.jpg
flickr30k_retrieval_1000_seed2_head,477,477,flickr30k_test_014013,images/flickr30k/flickr30k_test_014013.jpg,data/images/flickr30k/flickr30k_test_014013.jpg
flickr30k_retrieval_1000_seed2_head,478,478,flickr30k_test_022794,images/flickr30k/flickr30k_test_022794.jpg,data/images/flickr30k/flickr30k_test_022794.jpg
flickr30k_retrieval_1000_seed2_head,479,479,flickr30k_test_022254,images/flickr30k/flickr30k_test_022254.jpg,data/images/flickr30k/flickr30k_test_022254.jpg
flickr30k_retrieval_1000_seed2_head,480,480,flickr30k_test_022911,images/flickr30k/flickr30k_test_022911.jpg,data/images/flickr30k/flickr30k_test_022911.jpg
flickr30k_retrieval_1000_seed2_head,481,481,flickr30k_test_030100,images/flickr30k/flickr30k_test_030100.jpg,data/images/flickr30k/flickr30k_test_030100.jpg
flickr30k_retrieval_1000_seed2_head,482,482,flickr30k_test_002762,images/flickr30k/flickr30k_test_002762.jpg,data/images/flickr30k/flickr30k_test_002762.jpg
flickr30k_retrieval_1000_seed2_head,483,483,flickr30k_test_019198,images/flickr30k/flickr30k_test_019198.jpg,data/images/flickr30k/flickr30k_test_019198.jpg
flickr30k_retrieval_1000_seed2_head,484,484,flickr30k_test_023848,images/flickr30k/flickr30k_test_023848.jpg,data/images/flickr30k/flickr30k_test_023848.jpg
flickr30k_retrieval_1000_seed2_head,485,485,flickr30k_test_026799,images/flickr30k/flickr30k_test_026799.jpg,data/images/flickr30k/flickr30k_test_026799.jpg
flickr30k_retrieval_1000_seed2_head,486,486,flickr30k_test_018866,images/flickr30k/flickr30k_test_018866.jpg,data/images/flickr30k/flickr30k_test_018866.jpg
flickr30k_retrieval_1000_seed2_head,487,487,flickr30k_test_003144,images/flickr30k/flickr30k_test_003144.jpg,data/images/flickr30k/flickr30k_test_003144.jpg
flickr30k_retrieval_1000_seed2_head,488,488,flickr30k_test_002331,images/flickr30k/flickr30k_test_002331.jpg,data/images/flickr30k/flickr30k_test_002331.jpg
flickr30k_retrieval_1000_seed2_head,489,489,flickr30k_test_011667,images/flickr30k/flickr30k_test_011667.jpg,data/images/flickr30k/flickr30k_test_011667.jpg
flickr30k_retrieval_1000_seed2_head,490,490,flickr30k_test_005771,images/flickr30k/flickr30k_test_005771.jpg,data/images/flickr30k/flickr30k_test_005771.jpg
flickr30k_retrieval_1000_seed2_head,491,491,flickr30k_test_017867,images/flickr30k/flickr30k_test_017867.jpg,data/images/flickr30k/flickr30k_test_017867.jpg
flickr30k_retrieval_1000_seed2_head,492,492,flickr30k_test_004800,images/flickr30k/flickr30k_test_004800.jpg,data/images/flickr30k/flickr30k_test_004800.jpg
flickr30k_retrieval_1000_seed2_head,493,493,flickr30k_test_026420,images/flickr30k/flickr30k_test_026420.jpg,data/images/flickr30k/flickr30k_test_026420.jpg
flickr30k_retrieval_1000_seed2_head,494,494,flickr30k_test_013656,images/flickr30k/flickr30k_test_013656.jpg,data/images/flickr30k/flickr30k_test_013656.jpg
flickr30k_retrieval_1000_seed2_head,495,495,flickr30k_test_029432,images/flickr30k/flickr30k_test_029432.jpg,data/images/flickr30k/flickr30k_test_029432.jpg
flickr30k_retrieval_1000_seed2_head,496,496,flickr30k_test_002190,images/flickr30k/flickr30k_test_002190.jpg,data/images/flickr30k/flickr30k_test_002190.jpg
flickr30k_retrieval_1000_seed2_head,497,497,flickr30k_test_026167,images/flickr30k/flickr30k_test_026167.jpg,data/images/flickr30k/flickr30k_test_026167.jpg
flickr30k_retrieval_1000_seed2_head,498,498,flickr30k_test_002822,images/flickr30k/flickr30k_test_002822.jpg,data/images/flickr30k/flickr30k_test_002822.jpg
flickr30k_retrieval_1000_seed2_head,499,499,flickr30k_test_029863,images/flickr30k/flickr30k_test_029863.jpg,data/images/flickr30k/flickr30k_test_029863.jpg
flickr30k_retrieval_1000_seed2_head,500,500,flickr30k_test_029343,images/flickr30k/flickr30k_test_029343.jpg,data/images/flickr30k/flickr30k_test_029343.jpg
flickr30k_retrieval_1000_seed2_head,501,501,flickr30k_test_022326,images/flickr30k/flickr30k_test_022326.jpg,data/images/flickr30k/flickr30k_test_022326.jpg
flickr30k_retrieval_1000_seed2_head,502,502,flickr30k_test_026535,images/flickr30k/flickr30k_test_026535.jpg,data/images/flickr30k/flickr30k_test_026535.jpg
flickr30k_retrieval_1000_seed2_head,503,503,flickr30k_test_021236,images/flickr30k/flickr30k_test_021236.jpg,data/images/flickr30k/flickr30k_test_021236.jpg
