order,dataset_index,image_id,image_path,reference_captions,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,seed,split
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",scene_state,Scene state,"Describe the current state of the scene using concrete visible evidence, such as object placement, ongoing actions, clutter, traces of activity, or environmental details.","Based on the visible evidence in the image, here is a concrete description of the current state of the scene:

- **A man is actively engaged in a public performance or protest.** He is standing outdoors, holding a red megaphone in his left hand and a black umbrella in his right hand, which is raised",0.22440850734710693,0.10849297046661377,55,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",role_structure,Role structure,"For images with multiple people or objects, describe the central subject first, then explain the visible roles or interactions of the surrounding subjects in one concise caption.","A man in a sports jersey holds a megaphone and a black umbrella aloft while standing beneath a cluster of directional signs, seemingly leading a spirited rally or protest in front of a historic brick building.",0.33929064869880676,0.2543695569038391,36,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",specific_not_verbose,Specific not verbose,"Write one specific caption that includes the most important visible details, but avoid listing minor details that do not help identify the image.","A man in a yellow and black sports jersey holds a megaphone and a black umbrella aloft, standing beneath a cluster of directional signs pointing to various cities and landmarks, with a brick building in the background.",0.34833988547325134,0.2459712028503418,37,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",grounded_semantic,Grounded semantic,Describe the image with concrete visible details while also using reasonable scene-level terms when they are clearly supported by the image.,"This is an outdoor, daytime photograph capturing a man in a dynamic, expressive pose, seemingly in the middle of a public event or demonstration. He is standing in front of a large, multi-directional signpost that displays distances to various cities and landmarks, including “JOHANNESBURG 5732",0.29863014817237854,0.19164356589317322,45,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",avoid_mood_summary,Avoid mood summary,"Avoid broad mood or event summaries. Instead, describe the visible subjects, objects, actions, and scene details that directly support the caption.","A man wearing a black, yellow, and red sports jersey with the name ""CARRY"" on the front is standing outdoors. He is holding a red megaphone in his left hand and raising his right arm, gripping a black umbrella that is open and angled upward. He is looking upward toward the sky. Behind",0.28887394070625305,0.18106886744499207,53,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",uncertainty_aware,Uncertainty-aware,"Describe the clearly visible subjects, objects, actions, and setting. Avoid confidently naming ambiguous object states or identities unless they are visually clear.","A man is standing outdoors, holding a red megaphone in one hand and a black umbrella in the other. He is wearing a dark-colored t-shirt with a yellow and red striped design across the chest, and a lanyard with a badge around his neck. He is looking upward, toward a large, multi",0.26533955335617065,0.16908535361289978,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_main_anchor,Context: main anchor,"Captioning context: The caption should be built around the most visually dominant anchor in the image, such as the main person, object, action, or scene-defining structure. Describe the image in one concise sentence using that anchor first.",A man in a sports jersey holds a megaphone and a black umbrella aloft while standing beneath a cluster of directional signs pointing to various cities and landmarks.,0.3423062264919281,0.2526095509529114,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_anchor_detail_context,Context: anchor-detail-context,"Captioning context: Use a three-part structure: first the main visual anchor, then the most concrete visible details, then only the background context needed to identify the scene. Write one visually grounded caption.","A man in a black, yellow, and red sports jersey holds a megaphone in one hand and a black umbrella in the other, standing beneath a cluster of directional signs. The signs point to locations like “Johannesburg 5732 km,” “House 243 steps,” and “",0.29350516200065613,0.2698272168636322,44,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_avoid_generic_scene,Context: avoid generic scene,"Captioning context: Do not stop at a generic scene label such as a group of people, a meal, a store, or an event. Include the concrete visible objects, actions, colors, or spatial details that distinguish this image. Write one concise caption.","A man in a black, yellow, and red sports jersey holds a megaphone in one hand and a black umbrella in the other, standing beneath a cluster of directional signs pointing to various cities and landmarks, with a brick building covered in ivy in the background.",0.3332604765892029,0.2570286989212036,46,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_foreground_priority,Context: foreground priority,"Captioning context: If there is a clear foreground subject, describe that subject first, including what they are holding, wearing, or doing. Then briefly mention the surrounding scene. Write one sentence.","A man in a yellow and black vest holds a megaphone in one hand and a black umbrella in the other, standing beneath a cluster of directional signs pointing to various cities, with a brick building covered in ivy behind him.",0.32879412174224854,0.2319825291633606,41,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_shared_scene_state,Context: shared scene state,"Captioning context: For scenes with multiple people or many objects, focus on the shared visual state of the scene: object placement, visible activity, food, tools, signs, equipment, clutter, or traces of action. Write one grounded caption.","A man in a sports jersey stands beneath a cluster of directional signs pointing to various cities and landmarks, holding a megaphone in one hand and a black umbrella in the other, with a brick building and ivy-covered walls in the background.",0.3343190550804138,0.24936851859092712,42,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_supported_semantic,Context: supported semantic,"Captioning context: Use scene-level terms when they are clearly supported by visible evidence, such as historical costume, military-style display, rodeo arena, supermarket aisle, or dining table. Avoid unsupported identities or intentions. Write one caption.","A man in a sports jersey holds a megaphone and a black umbrella while standing beneath a cluster of directional signs pointing to various cities and landmarks, with a historic brick building in the background.",0.36172136664390564,0.2556415796279907,35,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_uncertain_but_semantic,Context: uncertain but semantic,"Captioning context: Describe concrete visible evidence and use reasonable scene-level grouping, but avoid confidently naming ambiguous object states or hidden intentions. Write one specific caption.","A man in a sports jersey holds a megaphone in one hand and a black umbrella in the other, standing beneath a cluster of directional signs pointing to various cities and landmarks, with a brick building and ivy-covered walls in the background.",0.3316401541233063,0.25245043635368347,42,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5,1326,1326,results/sample_images/images/005_1326.jpg,"[""A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places."", ""A man with red loudspeaker wearing a shirt with German flag colors."", ""A man wearing a multicolored shirt is holding a megaphone."", ""A man in a uniform is standing on the street corner."", ""A man covering up parts of sign.""]",ctx_clip_siglip_caption,Context: CLIP/SigLIP caption,"Captioning context: Write a caption that would align well with image-text similarity models. Prioritize visible nouns, actions, colors, object relations, and scene-defining details over mood or vague descriptions. Use one fluent sentence.","A man in a black, yellow, and red sports jersey holds a megaphone in one hand and a black umbrella in the other, standing beneath a cluster of directional signs pointing to various cities and landmarks, with a brick building covered in ivy in the background.",0.3332604765892029,0.2570286989212036,46,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",baseline,Baseline,Describe the image in one concise sentence.,"A busy supermarket aisle filled with shoppers browsing products, some carrying baskets and bags, under bright fluorescent lighting.",0.2797788381576538,0.16669996082782745,18,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",object_action,Object-action,"Describe the image by naming the main visible subject, action, and setting in one sentence.","A man in a dark suit walks through a brightly lit supermarket aisle, carrying a blue shopping basket, as other shoppers browse nearby shelves stocked with goods.",0.27470242977142334,0.15622268617153168,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",grounded_detail,Grounded detail,"Generate a visually grounded caption. Mention only objects, actions, and scene details clearly visible in the image.","Inside a brightly lit supermarket aisle, a group of shoppers walks past refrigerated displays and stocked shelves. A man in a dark suit carries two blue shopping baskets, while others nearby hold bags and browse. The refrigerated section on the left shows packaged food items, and signs for ""News & Mags"" and ""Sand",0.2791120409965515,0.1402425765991211,53,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",anti_generic,Anti-generic,Describe the image with concrete visible objects and actions. Avoid generic descriptions.,"In a brightly lit supermarket aisle, a man in a dark suit and white shirt walks forward, holding a blue plastic shopping basket in his right hand. He is looking slightly to his left. Behind him, a group of shoppers is clustered near the end of the aisle. A woman in a beige jacket and dark pants carries",0.29076915979385376,0.1801273673772812,58,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",main_subject_first,Main subject first,"Describe the image in one sentence. Start with the main subject, then describe the action and surrounding scene.","A man in a dark suit walks through a brightly lit supermarket aisle, carrying a blue shopping basket, while other shoppers browse nearby shelves stocked with goods.",0.28459668159484863,0.15474453568458557,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",clip_friendly,CLIP-friendly,"Write a concise caption that closely matches the visible content of the image, including the main subject, action, and scene.","Shoppers browse and walk through a well-lit supermarket aisle, with one man in a suit carrying a blue basket, surrounded by stocked shelves and refrigerated displays.",0.30579283833503723,0.17547549307346344,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",no_inference,No inference,"Describe only what can be directly seen in the image. Do not infer unseen events, intentions, or identities.","A group of people is standing and walking in a brightly lit supermarket aisle. On the left, there is a refrigerated display case with various food items. Above it, a sign reads ""News & Mags."" On the right, there are shelves stocked with packaged goods, including boxes and bags. One man in the",0.28236350417137146,0.14136523008346558,53,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",dense_visual,Dense visual caption,"Describe the image in one specific sentence including the main subject, action, setting, and important visible objects.","A man in a dark suit walks through a brightly lit supermarket aisle, carrying a blue shopping basket, surrounded by shoppers browsing shelves stocked with goods and illuminated by fluorescent lights.",0.27858173847198486,0.14249441027641296,31,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",short_phrase,Short phrase,Describe the image in a short phrase focusing on the main visible subject and action.,Man walking through supermarket aisle with shopping basket.,0.259917676448822,0.10667940974235535,8,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",two_sentence_detail,Two-sentence detail,"Describe the image in two short sentences. Mention the main subject, action, setting, and key visible objects.","A man in a dark suit walks through a brightly lit supermarket aisle, carrying a blue shopping basket, while shoppers browse nearby shelves stocked with goods. The setting includes refrigerated displays, colorful product boxes, and overhead lighting, with other customers visible in the background.",0.2774414122104645,0.14724808931350708,44,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",salient_anchor,Salient anchor,"Describe the image by first identifying the most visually distinctive subject, object, or scene anchor, then add the key visible action and setting in one sentence.","The most visually distinctive subject is the man in the dark suit walking confidently down the aisle while carrying a blue shopping basket. He is navigating a brightly lit supermarket aisle filled with shoppers, refrigerated displays of sandwiches and magazines, and shelves stocked with goods, capturing a typical busy moment in a retail environment.",0.2906644642353058,0.16283930838108063,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",discriminative_detail,Discriminative detail,"Write a caption that distinguishes this image from a generic image of the same scene by mentioning the most specific visible objects, colors, actions, or spatial details.","In a brightly lit supermarket aisle, a man in a dark blazer and light blue shirt strides forward carrying two blue plastic shopping baskets, one in each hand, while a woman beside him in a beige jacket and dark pants walks slightly behind, holding a brown paper bag. To their left, a man in a yellow shirt",0.2822379767894745,0.127461239695549,57,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",anchor_then_context,Anchor then context,"Describe the main visual anchor first, then briefly describe the supporting objects, people, and background context that make the scene recognizable.","The main visual anchor is the man in the foreground, walking toward the viewer while holding two blue shopping baskets. He is dressed in a dark suit jacket over a white shirt and dark trousers, and he appears to be in mid-stride, suggesting movement through the store.

Supporting elements that make the scene recognizable include:",0.29136425256729126,0.1372847855091095,55,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",scene_state,Scene state,"Describe the current state of the scene using concrete visible evidence, such as object placement, ongoing actions, clutter, traces of activity, or environmental details.","Based on the visible evidence in the image, here is a concrete description of the current state of the scene:

- **Ongoing Activity**: A group of shoppers is actively moving through an aisle of a supermarket. The most prominent figure is a man in a dark suit and white shirt walking toward the camera, carrying a blue",0.3063201904296875,0.16816522181034088,57,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",role_structure,Role structure,"For images with multiple people or objects, describe the central subject first, then explain the visible roles or interactions of the surrounding subjects in one concise caption.","A man in a dark suit walks forward carrying a blue shopping basket, while shoppers around him browse aisles, carry bags, and navigate the store’s bright, well-lit interior.",0.2808417081832886,0.15951301157474518,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",specific_not_verbose,Specific not verbose,"Write one specific caption that includes the most important visible details, but avoid listing minor details that do not help identify the image.","A man in a dark suit walks through a brightly lit supermarket aisle, carrying a blue shopping basket, as shoppers browse nearby refrigerated and stocked shelves.",0.28223559260368347,0.15960076451301575,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",grounded_semantic,Grounded semantic,Describe the image with concrete visible details while also using reasonable scene-level terms when they are clearly supported by the image.,"This is an indoor photograph taken in a brightly lit supermarket aisle, capturing a moment of everyday shopping activity. The scene is populated by a group of shoppers, mostly adults, moving through the aisle, with one man in the foreground walking toward the camera while carrying two blue plastic shopping baskets.

Concrete visible details:

- The ceiling",0.3046483099460602,0.1638631522655487,57,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",avoid_mood_summary,Avoid mood summary,"Avoid broad mood or event summaries. Instead, describe the visible subjects, objects, actions, and scene details that directly support the caption.","The image shows the interior of a supermarket aisle. A man in a dark suit and white shirt is walking toward the camera, carrying a blue shopping basket in his right hand. To his left, a group of people is standing or walking, including a man in a light-colored shirt and jeans, and a woman in a",0.3134307265281677,0.19361577928066254,57,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",uncertainty_aware,Uncertainty-aware,"Describe the clearly visible subjects, objects, actions, and setting. Avoid confidently naming ambiguous object states or identities unless they are visually clear.","The image depicts a busy scene inside a well-lit supermarket aisle. Several shoppers are walking through the aisle, some carrying shopping baskets or bags. In the foreground, a man in a dark suit and white shirt is walking toward the camera, holding a blue shopping basket. To his left, another man in a light-colored",0.30957749485969543,0.1627882719039917,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",ctx_main_anchor,Context: main anchor,"Captioning context: The caption should be built around the most visually dominant anchor in the image, such as the main person, object, action, or scene-defining structure. Describe the image in one concise sentence using that anchor first.","A man in a dark suit walks through a brightly lit supermarket aisle, carrying a blue shopping basket, as shoppers browse nearby shelves and refrigerated sections.",0.27857014536857605,0.16112840175628662,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",ctx_anchor_detail_context,Context: anchor-detail-context,"Captioning context: Use a three-part structure: first the main visual anchor, then the most concrete visible details, then only the background context needed to identify the scene. Write one visually grounded caption.","A man in a dark suit walks forward holding a blue shopping basket, his gaze directed ahead as he moves through a brightly lit supermarket aisle. He wears a white shirt and dark trousers, and his expression is neutral. Behind him, a crowd of shoppers—some carrying bags and baskets—moves in the same direction, with",0.29954764246940613,0.14704984426498413,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",ctx_avoid_generic_scene,Context: avoid generic scene,"Captioning context: Do not stop at a generic scene label such as a group of people, a meal, a store, or an event. Include the concrete visible objects, actions, colors, or spatial details that distinguish this image. Write one concise caption.","A man in a dark suit walks forward carrying two blue shopping baskets, surrounded by shoppers browsing aisles stocked with yellow-packaged goods and refrigerated items, under bright fluorescent lights.",0.291643887758255,0.14742353558540344,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",ctx_foreground_priority,Context: foreground priority,"Captioning context: If there is a clear foreground subject, describe that subject first, including what they are holding, wearing, or doing. Then briefly mention the surrounding scene. Write one sentence.","A man in a dark suit walks forward holding two blue shopping baskets, surrounded by shoppers browsing aisles stocked with goods in a brightly lit supermarket.",0.28782233595848083,0.1535605937242508,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",ctx_shared_scene_state,Context: shared scene state,"Captioning context: For scenes with multiple people or many objects, focus on the shared visual state of the scene: object placement, visible activity, food, tools, signs, equipment, clutter, or traces of action. Write one grounded caption.","Inside a well-lit supermarket aisle, shoppers browse and walk past refrigerated displays and stocked shelves, with one man in a dark suit carrying two blue shopping baskets, while others carry bags and browse products under bright fluorescent lights.",0.27286723256111145,0.1564617156982422,38,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
6,8484,8484,results/sample_images/images/006_8484.jpg,"[""People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera."", ""A group of people standing around a grocery store and watching a tv."", ""Several people in a market looking at something on the television."", ""There are people watching tv and a man walking away in a suit."", ""A bunch of shoppers watching the TV screens in a store.""]",ctx_supported_semantic,Context: supported semantic,"Captioning context: Use scene-level terms when they are clearly supported by visible evidence, such as historical costume, military-style display, rodeo arena, supermarket aisle, or dining table. Avoid unsupported identities or intentions. Write one caption.",Supermarket aisle with shoppers browsing and carrying baskets.,0.2615946829319,0.15007054805755615,8,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
